category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0000977	2.06503211762594e-05	0.999986969452013	211	453	RNA polymerase II regulatory region sequence-specific DNA binding	MF	0.00163708032546735	1
GO:1901701	2.08044789323681e-05	0.999985533313073	312	719	cellular response to oxygen-containing compound	BP	0.00164290873553515	1
GO:1901652	2.12564762960632e-05	0.999987281027485	159	342	response to peptide	BP	0.0016721214210656	1
GO:0044249	2.13616616783061e-05	0.999981848632596	1895	5040	cellular biosynthetic process	BP	0.00167393267320695	1
GO:0051347	2.20518940660839e-05	0.999985367982374	232	526	positive regulation of transferase activity	BP	0.00172139957740381	1
GO:0051345	2.27614385442663e-05	0.999983934859882	327	745	positive regulation of hydrolase activity	BP	0.00177000591183543	1
GO:0030879	2.32428898453742e-05	0.999990197321841	60	105	mammary gland development	BP	0.00180057276695686	1
GO:0000988	2.33609764263428e-05	0.999984702151042	229	511	transcription factor activity, protein binding	MF	0.00180286565799359	1
GO:0032270	2.34578340053898e-05	0.999982432173993	459	1115	positive regulation of cellular protein metabolic process	BP	0.00180350909443702	1
GO:0048568	2.39472141261861e-05	0.999985801067349	154	321	embryonic organ development	BP	0.00183421255867262	1
GO:2001233	2.45931807054781e-05	0.999985481324499	145	318	regulation of apoptotic signaling pathway	BP	0.00187663469548094	1
GO:0051247	2.52144941751407e-05	0.999980979620513	484	1182	positive regulation of protein metabolic process	BP	0.00191670710110322	1
GO:0071363	2.53823245065145e-05	0.999983437553364	214	466	cellular response to growth factor stimulus	BP	0.00191670710110322	1
GO:0007009	2.54005554774649e-05	0.999986183069965	119	239	plasma membrane organization	BP	0.00191670710110322	1
GO:0046578	2.55226717297963e-05	0.999987029651236	92	168	regulation of Ras protein signal transduction	BP	0.00191881518015819	1
GO:0007010	2.6467954694573e-05	0.999980434389837	418	970	cytoskeleton organization	BP	0.00198256657701188	1
GO:0051056	2.74639610149394e-05	0.999984479724403	130	254	regulation of small GTPase mediated signal transduction	BP	0.00204963641655083	1
GO:2001236	2.7602829468567e-05	0.999987477379158	66	123	regulation of extrinsic apoptotic signaling pathway	BP	0.00205248192552038	1
GO:0048534	2.77218918544995e-05	0.999981326554863	250	559	hematopoietic or lymphoid organ development	BP	0.00205383936234027	1
GO:0051960	2.87917183778199e-05	0.999980314854311	266	581	regulation of nervous system development	BP	0.00212537126894819	1
GO:0031401	2.89083277291434e-05	0.999978981198309	371	877	positive regulation of protein modification process	BP	0.00212627533990458	1
GO:0060412	2.95037352311526e-05	0.999994727225794	23	30	ventricular septum morphogenesis	BP	0.0021622629553939	1
GO:0044699	3.14549211338421e-05	0.999973380813112	3605	9872	single-organism process	BP	0.00229699843434014	1
GO:0000989	3.19939018994632e-05	0.999978734424774	227	508	transcription factor activity, transcription factor binding	MF	0.00232354705029182	1
GO:0001944	3.20465652857565e-05	0.999978992753438	215	465	vasculature development	BP	0.00232354705029182	1
GO:0001077	3.30146869197168e-05	0.999983049270173	89	169	transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	MF	0.0023807065608378	1
GO:0051128	3.30686147402129e-05	0.999973488085778	763	1893	regulation of cellular component organization	BP	0.0023807065608378	1
GO:0043009	3.32662977354447e-05	0.999978253204869	211	456	chordate embryonic development	BP	0.00238650545796461	1
04010	3.38964995405274e-05	0.999981469648283	110	219	NA	NA	0.0024199437091052	1
GO:0044763	3.39699568471625e-05	0.999970981223662	3285	8937	single-organism cellular process	BP	0.0024199437091052	1
GO:0045926	3.50250620209079e-05	0.999981539344697	92	183	negative regulation of growth	BP	0.00248641328785358	1
05215	3.51868250860539e-05	0.999986941960629	46	77	NA	NA	0.00248922352188632	1
GO:0048699	3.56812504902502e-05	0.99997323744102	444	1027	generation of neurons	BP	0.00250928148133386	1
GO:0044424	3.57166795713566e-05	0.99997055360503	4123	11424	intracellular part	CC	0.00250928148133386	1
04620	3.75103670070599e-05	0.99998725582294	40	65	NA	NA	0.00262021004303704	1
GO:0043122	3.75528287310698e-05	0.99997974042881	97	196	regulation of I-kappaB kinase/NF-kappaB signaling	BP	0.00262021004303704	1
GO:1904019	3.86127614471422e-05	0.999986859453246	40	65	epithelial cell apoptotic process	BP	0.00268497065434838	1
GO:0032844	3.98508134769075e-05	0.999975353905185	163	351	regulation of homeostatic process	BP	0.00275228965038606	1
GO:0007266	3.98510575666972e-05	0.999980904678024	75	136	Rho protein signal transduction	BP	0.00275228965038606	1
GO:0032623	4.02115522047198e-05	0.999989673927964	28	42	interleukin-2 production	BP	0.002762061496348	1
GO:0051271	4.02636823606241e-05	0.999978144545753	99	198	negative regulation of cellular component movement	BP	0.002762061496348	1
GO:1901576	4.17683115408173e-05	0.999964216930247	1916	5110	organic substance biosynthetic process	BP	0.00285566301789467	1
GO:0072358	4.42641226855356e-05	0.999970544245442	217	472	cardiovascular system development	BP	0.00301617804546857	1
GO:0010810	4.59253697709289e-05	0.999977467488222	77	143	regulation of cell-substrate adhesion	BP	0.00311894494570968	1
GO:0031252	4.83490106382189e-05	0.99997061597846	152	313	cell leading edge	CC	0.00327263369682084	1
GO:0043588	4.88622340281463e-05	0.999974860530052	86	163	skin development	BP	0.00329642104665382	1
GO:0051240	5.28425898120065e-05	0.999959967371672	443	1053	positive regulation of multicellular organismal process	BP	0.00354529093551666	1
GO:0051336	5.28992070480546e-05	0.999959845604496	448	1074	regulation of hydrolase activity	BP	0.00354529093551666	1
GO:0030218	5.33780332594585e-05	0.999979099001526	48	82	erythrocyte differentiation	BP	0.00356565262173183	1
GO:0019900	5.42158936739691e-05	0.999963017664311	240	536	kinase binding	MF	0.00360978633239689	1
04210	5.47914909137654e-05	0.999979438749331	44	75	NA	NA	0.0036362274784269	1
GO:0048663	5.60658395784228e-05	0.999989013745163	22	30	neuron fate commitment	BP	0.00370871888172333	1
GO:0009792	5.64221227196262e-05	0.99996245232526	211	459	embryo development ending in birth or egg hatching	BP	0.0037202081821672	1
GO:0070970	6.14209367597375e-05	1	10	10	interleukin-2 secretion	BP	0.0040367424694932	1
GO:0001892	6.30871699667855e-05	0.999975992316355	45	76	embryonic placenta development	BP	0.00413291961705237	1
GO:0060317	6.34580455182337e-05	0.999993448280244	15	18	cardiac epithelial to mesenchymal transition	BP	0.00413422920343868	1
GO:0004871	6.35129940451707e-05	0.99995287989802	371	863	signal transducer activity	MF	0.00413422920343868	1
GO:0070160	6.69303045781849e-05	0.999970502871156	58	104	occluding junction	CC	0.00434279625947751	1
GO:0019901	6.79868540308858e-05	0.999954151459997	215	475	protein kinase binding	MF	0.00439734655246117	1
GO:0001227	6.96388737167205e-05	0.999966244426793	72	132	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	MF	0.00448994434526729	1
GO:0043296	7.09715415584332e-05	0.999967113062037	64	117	apical junction complex	CC	0.00456143276880605	1
GO:0051248	7.29339949572003e-05	0.999945758598072	357	867	negative regulation of protein metabolic process	BP	0.00467282142533962	1
GO:0048705	7.38873073921556e-05	0.999962557393997	78	149	skeletal system morphogenesis	BP	0.00471905956366075	1
GO:0030155	7.58768203954988e-05	0.999948486538784	219	488	regulation of cell adhesion	BP	0.00483098230855592	1
GO:0061383	7.67219687091872e-05	0.999981709623655	25	36	trabecula morphogenesis	BP	0.0048695744251744	1
GO:0009059	7.71384638622188e-05	0.999933931908834	1619	4266	macromolecule biosynthetic process	BP	0.00488080454263617	1
GO:0034645	8.26001355883043e-05	0.999929295092883	1575	4148	cellular macromolecule biosynthetic process	BP	0.00521020174141211	1
GO:0001655	8.31696399280388e-05	0.999951617866545	119	243	urogenital system development	BP	0.00522993285152426	1
GO:0031098	8.66018896437904e-05	0.999950983957018	107	217	stress-activated protein kinase signaling cascade	BP	0.00542900584493103	1
GO:0033002	8.76181505661886e-05	0.999957905657969	66	126	muscle cell proliferation	BP	0.00546437968820674	1
GO:0051403	8.77831513689073e-05	0.999950590952495	105	212	stress-activated MAPK cascade	BP	0.00546437968820674	1
GO:0070373	8.79707734235698e-05	0.999973048433704	32	50	negative regulation of ERK1 and ERK2 cascade	BP	0.00546437968820674	1
GO:0050767	8.82725169149979e-05	0.999938951476563	238	523	regulation of neurogenesis	BP	0.00546645671618896	1
GO:0009058	8.86504994984248e-05	0.999923433877792	1936	5183	biosynthetic process	BP	0.00547322811145729	1
GO:0060562	8.89631629137021e-05	0.99994741439257	123	251	epithelial tube morphogenesis	BP	0.00547593800967906	1
GO:1990778	9.39708429480871e-05	0.999947681405968	97	196	protein localization to cell periphery	BP	0.00576675287416966	1
GO:0060541	9.44482582341446e-05	0.999950036254614	85	165	respiratory system development	BP	0.00577864508487226	1
GO:2001237	9.92348369815688e-05	0.999961006254517	44	77	negative regulation of extrinsic apoptotic signaling pathway	BP	0.00605332505587569	1
GO:1901698	0.000101752287179256	0.999926442792441	290	676	response to nitrogen compound	BP	0.00616290414415521	1
GO:0098772	0.000101876473244367	0.999921403469187	449	1093	molecular function regulator	MF	0.00616290414415521	1
GO:0005768	0.000101938681485241	0.999925834361172	303	706	endosome	CC	0.00616290414415521	1
GO:0030323	0.000104438924964663	0.999946722843392	76	146	respiratory tube development	BP	0.00629538064269246	1
GO:0032269	0.000104933388396587	0.999922083228774	337	818	negative regulation of cellular protein metabolic process	BP	0.00630652759643674	1
GO:0051101	0.000106054637053567	0.999956468376788	46	84	regulation of DNA binding	BP	0.00635516816273348	1
GO:0016310	0.000109235201920797	0.999911168359724	724	1818	phosphorylation	BP	0.00652656306139099	1
GO:0001078	0.00011052516603566	0.999954784791766	49	83	transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	MF	0.0065595072882354	1
GO:0007399	0.000110694475370806	0.999910626428764	683	1660	nervous system development	BP	0.0065595072882354	1
GO:0002683	0.000110752454459261	0.999933696851883	122	260	negative regulation of immune system process	BP	0.0065595072882354	1
GO:0071944	0.000113761596205059	0.999903061292441	1371	3500	cell periphery	CC	0.00671819930748367	1
GO:0045165	0.00011420203928769	0.999939973793966	82	158	cell fate commitment	BP	0.00672471777007919	1
GO:0042692	0.000116889582501595	0.999928264102514	133	282	muscle cell differentiation	BP	0.00686313646653456	1
GO:0001952	0.000119686584423173	0.999951908296932	46	79	regulation of cell-matrix adhesion	BP	0.00700716802022335	1
GO:0010001	0.000125618535088921	0.999938334713853	67	128	glial cell differentiation	BP	0.00733338691662372	1
GO:0043409	0.000128755426734202	0.999936177391834	69	131	negative regulation of MAPK cascade	BP	0.00749503732652181	1
GO:0016477	0.000131734836983937	0.999900099679264	387	910	cell migration	BP	0.00764662555188241	1
GO:0008610	0.000132674034347806	0.99990836851459	215	502	lipid biosynthetic process	BP	0.00767926356761986	1
GO:0007423	0.000133783397197275	0.999912172712489	175	376	sensory organ development	BP	0.00772153805806596	1
GO:0040013	0.000135549900986713	0.99992359096427	96	196	negative regulation of locomotion	BP	0.0078013945839076	1
GO:0048514	0.000138812045123948	0.999908630834235	174	376	blood vessel morphogenesis	BP	0.00796663833057834	1
GO:0032879	0.000139390328909611	0.999885784211991	759	1903	regulation of localization	BP	0.00797735550900114	1
GO:0019210	0.000144026599888224	0.999942935073737	42	75	kinase inhibitor activity	MF	0.0082196020899795	1
GO:0003714	0.000145447709110612	0.999919166723484	91	185	transcription corepressor activity	MF	0.00827751850675866	1
GO:0004860	0.00014604129673365	0.999942835208188	41	73	protein kinase inhibitor activity	MF	0.00828814868983672	1
GO:0002520	0.000146717148291753	0.999895246597899	258	591	immune system development	BP	0.00830337549804495	1
GO:0019207	0.000148119742381007	0.999922343952527	76	153	kinase regulator activity	MF	0.00835953360462781	1
GO:0008285	0.000160328308900606	0.999888110373231	221	509	negative regulation of cell proliferation	BP	0.00902356067828989	1
GO:1901654	0.000163575574925166	0.99992021687518	63	122	response to ketone	BP	0.00918096078106152	1
GO:0043401	0.00016808859512476	0.999911226131424	79	153	steroid hormone mediated signaling pathway	BP	0.00940834350843917	1
GO:0001726	0.000169171157873072	0.999912513521406	76	143	ruffle	CC	0.00944127840533679	1
GO:0001822	0.000169603803688685	0.999902947742494	101	204	kidney development	BP	0.00944127840533679	1
GO:0009605	0.000170324931820573	0.999863810493854	566	1414	response to external stimulus	BP	0.00944750287277932	1
GO:0072001	0.000170643028231216	0.999901226820702	105	213	renal system development	BP	0.00944750287277932	1
GO:0016070	0.000176143126208005	0.99984854304563	1468	3860	RNA metabolic process	BP	0.00972558280043871	1
GO:0002376	0.000178917049885017	0.999854365355382	672	1701	immune system process	BP	0.00985204317393873	1
GO:0003002	0.000179757251396215	0.999893448363632	113	233	regionalization	BP	0.00987162867910102	1
GO:0000187	0.000180846824785963	0.999912633152897	62	117	activation of MAPK activity	BP	0.00990476668868069	1
GO:0003712	0.000181686634882522	0.999874958424592	204	463	transcription cofactor activity	MF	0.00992408444797988	1
GO:0060485	0.000182418549802721	0.999899315464709	88	175	mesenchyme development	BP	0.00993742121304982	1
GO:0007517	0.000189194152204848	0.999884706306564	122	257	muscle organ development	BP	0.0102790444187242	1
GO:0044092	0.000192487697208371	0.999854206074195	352	865	negative regulation of molecular function	BP	0.0104301711247961	1
GO:0005634	0.000193110339607904	0.99983142690385	2203	5939	nucleus	CC	0.0104361540031073	1
GO:0048762	0.000195014851588897	0.999899809215506	72	138	mesenchymal cell differentiation	BP	0.0105111973181804	1
GO:0006793	0.000201604457379062	0.99983063017229	969	2505	phosphorus metabolic process	BP	0.0108377024133008	1
GO:0060284	0.000207721427703332	0.999849870816473	267	604	regulation of cell development	BP	0.011137148336915	1
GO:0072659	0.000210569161178352	0.999881491574219	91	184	protein localization to plasma membrane	BP	0.0112601997108865	1
GO:0051896	0.000218497816066754	0.999900908687439	52	97	regulation of protein kinase B signaling	BP	0.0116535981794347	1
GO:0071453	0.000219871499322552	0.999889413203969	66	128	cellular response to oxygen levels	BP	0.0116792546947265	1
GO:0006796	0.00022056606114406	0.999814519839522	966	2499	phosphate-containing compound metabolic process	BP	0.0116792546947265	1
GO:0001818	0.000220698589254428	0.999880265275229	80	162	negative regulation of cytokine production	BP	0.0116792546947265	1
GO:0034330	0.000221647671634681	0.999869458608362	109	220	cell junction organization	BP	0.0116990923883031	1
GO:0035239	0.000224680466762996	0.999859365572387	133	279	tube morphogenesis	BP	0.0118285266920653	1
GO:0005923	0.000238444050487401	0.999889541837631	55	101	bicellular tight junction	CC	0.012520770836676	1
GO:0030324	0.00023980136662283	0.999874576027626	73	142	lung development	BP	0.0125280364756118	1
GO:0048863	0.000239812222709757	0.999882195092123	63	118	stem cell differentiation	BP	0.0125280364756118	1
GO:0071364	0.000241954243901632	0.999947907585971	20	28	cellular response to epidermal growth factor stimulus	BP	0.012607610652818	1
GO:0060711	0.000247259809017039	0.999929023240974	26	40	labyrinthine layer development	BP	0.0128512024206968	1
GO:0048754	0.000251336480310284	0.999878596496183	60	112	branching morphogenesis of an epithelial tube	BP	0.0130298459283505	1
GO:0030336	0.000254702219016374	0.999861220260167	80	161	negative regulation of cell migration	BP	0.0131708198229431	1
GO:0002009	0.000259002002915606	0.999823010436657	189	422	morphogenesis of an epithelium	BP	0.0133592577402597	1
GO:0051100	0.000264007056255334	0.999870702406774	60	116	negative regulation of binding	BP	0.0135830297074399	1
GO:0007159	0.000266644902238915	0.999824781900906	155	342	leukocyte cell-cell adhesion	BP	0.013684189516916	1
GO:0001890	0.000271747162303985	0.999863070696788	65	125	placenta development	BP	0.0139109966954306	1
