category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0034329	1.20495326737435e-05	0.999993982980768	94	172	cell junction assembly	BP	0.000958973354276762	1
GO:0001047	1.21088031455707e-05	0.999994475708628	77	135	core promoter binding	MF	0.000959940682053917	1
GO:0048584	1.21871383391076e-05	0.99999070687376	625	1494	positive regulation of response to stimulus	BP	0.000962406033027049	1
GO:0048568	1.23118172501359e-05	0.999992959904578	159	321	embryonic organ development	BP	0.000968497933028062	1
GO:0060541	1.2414046464036e-05	0.999993885534541	90	165	respiratory system development	BP	0.000972783779454881	1
GO:0034333	1.32556674878843e-05	0.999995491207202	47	73	adherens junction assembly	BP	0.00103475467202358	1
GO:0051345	1.38406479888236e-05	0.999990369685677	337	745	positive regulation of hydrolase activity	BP	0.00107629527528356	1
GO:0008285	1.39703655113451e-05	0.999990932195307	233	509	negative regulation of cell proliferation	BP	0.001082251813415	1
GO:0045682	1.43653505919257e-05	0.999996145463342	34	50	regulation of epidermis development	BP	0.00110863504909051	1
GO:0005102	1.56585333924354e-05	0.999988583910664	428	1009	receptor binding	MF	0.00120387531825464	1
GO:0001159	1.65933549931292e-05	0.999990677196488	145	286	core promoter proximal region DNA binding	MF	0.0012709511828196	1
GO:0045137	1.77659540997389e-05	0.999991422572163	81	151	development of primary sexual characteristics	BP	0.00135566872220255	1
GO:0060548	1.82863205620937e-05	0.999987374164166	303	691	negative regulation of cell death	BP	0.00139016975795558	1
GO:0044428	1.84068636693853e-05	0.999984638206184	1402	3566	nuclear part	CC	0.00139413174869909	1
GO:0003674	1.88538503165639e-05	0.999985561341304	4702	12707	molecular_function	MF	0.00142269757907286	1
GO:0003682	1.93773368127989e-05	0.999987983872227	195	412	chromatin binding	MF	0.00145680391226556	1
GO:0043401	2.0006303817469e-05	0.999990247257596	84	153	steroid hormone mediated signaling pathway	BP	0.0014985604190335	1
GO:0045604	2.02935865519594e-05	0.999995890789206	26	35	regulation of epidermal cell differentiation	BP	0.00151451110772755	1
GO:0043085	2.11335427171551e-05	0.99998395239135	539	1264	positive regulation of catalytic activity	BP	0.00157144087342817	1
GO:0043087	2.1225791257672e-05	0.999985850859556	268	569	regulation of GTPase activity	BP	0.00157256098575931	1
GO:0030323	2.13281454148146e-05	0.999989756618545	80	146	respiratory tube development	BP	0.00157441896623708	1
GO:0030099	2.22046866800049e-05	0.999987777780866	128	254	myeloid cell differentiation	BP	0.0016332068101748	1
GO:0007009	2.25120689856371e-05	0.999987779894539	122	239	plasma membrane organization	BP	0.00164985932918479	1
GO:0000165	2.39885464444472e-05	0.999983422207735	300	671	MAPK cascade	BP	0.00175176575361709	1
04010	2.54168109750064e-05	0.99998645602291	113	219	NA	NA	0.00184943609573136	1
GO:0060411	2.55480690359813e-05	0.99999282363358	35	51	cardiac septum morphogenesis	BP	0.00185237138270137	1
GO:0046578	2.68332853044338e-05	0.999986339392692	94	168	regulation of Ras protein signal transduction	BP	0.00193865728649835	1
GO:0061180	2.71779904713319e-05	0.99999178364316	37	56	mammary gland epithelium development	BP	0.00195662324333186	1
GO:0003712	2.72760722369382e-05	0.999982359671371	214	463	transcription cofactor activity	MF	0.00195677005547669	1
GO:1901700	2.80296754395644e-05	0.999978949091292	470	1106	response to oxygen-containing compound	BP	0.00200377756984451	1
GO:0051056	2.82214007612523e-05	0.999984354548743	133	254	regulation of small GTPase mediated signal transduction	BP	0.0020104294374467	1
GO:0007399	2.8514978890915e-05	0.999977475507811	708	1660	nervous system development	BP	0.00202426543527353	1
GO:0043547	2.86701049286809e-05	0.999980860416719	247	519	positive regulation of GTPase activity	BP	0.00202821082575328	1
GO:0061061	2.97636277570208e-05	0.9999806473169	209	447	muscle structure development	BP	0.00209828426270429	1
GO:1901652	3.22895933191852e-05	0.999980213673802	162	342	response to peptide	BP	0.00226851094581062	1
GO:0003006	3.29757023813276e-05	0.999978329233979	217	470	developmental process involved in reproduction	BP	0.00230858502094729	1
GO:0048754	3.30866214840781e-05	0.999985430054309	64	112	branching morphogenesis of an epithelial tube	BP	0.00230858502094729	1
GO:1990778	3.35219212402593e-05	0.999981943563006	101	196	protein localization to cell periphery	BP	0.00233097482371687	1
GO:0071453	3.64110525778325e-05	0.999983014694339	70	128	cellular response to oxygen levels	BP	0.00252326117422027	1
GO:0001568	3.79087846285585e-05	0.999975221646714	212	446	blood vessel development	BP	0.00261814772210932	1
GO:0008406	3.83924207256782e-05	0.999981022798229	79	149	gonad development	BP	0.00264259182386813	1
GO:0051960	3.91894416022838e-05	0.999972904445191	272	581	regulation of nervous system development	BP	0.00268437194750964	1
GO:0019900	3.92629253145123e-05	0.999973346839167	247	536	kinase binding	MF	0.00268437194750964	1
GO:0048598	4.10332725978896e-05	0.999973180023404	210	442	embryonic morphogenesis	BP	0.00279602640772375	1
GO:0030278	4.13008726957195e-05	0.999980293992484	73	134	regulation of ossification	BP	0.00280487993434196	1
GO:0045668	4.2196709552873e-05	0.999991929369156	22	30	negative regulation of osteoblast differentiation	BP	0.00285619853963533	1
04380	4.45544046741135e-05	0.999981309379368	56	97	NA	NA	0.00300579947294831	1
GO:0010467	4.48466270867768e-05	0.999961705877284	1728	4455	gene expression	BP	0.00301552864774254	1
GO:0044260	4.59078408059736e-05	0.999960365280416	2632	6886	cellular macromolecule metabolic process	BP	0.00307673140980561	1
GO:0001933	4.96541923930508e-05	0.99996938294707	160	335	negative regulation of protein phosphorylation	BP	0.00331690005185579	1
GO:0097193	5.00131995294852e-05	0.999971020225908	122	255	intrinsic apoptotic signaling pathway	BP	0.00331968831365108	1
GO:0002009	5.01845013761963e-05	0.999967171563587	198	422	morphogenesis of an epithelium	BP	0.00331968831365108	1
GO:0030324	5.0184745293243e-05	0.999975348944996	77	142	lung development	BP	0.00331968831365108	1
GO:0007160	5.0389259196486e-05	0.99997446462837	85	155	cell-matrix adhesion	BP	0.00332242966624338	1
GO:0030218	5.14100031283559e-05	0.999979926371595	49	82	erythrocyte differentiation	BP	0.00337879807657136	1
GO:0030291	5.16398929127963e-05	0.999990363277322	20	28	protein serine/threonine kinase inhibitor activity	MF	0.00338299414213927	1
GO:0045216	5.29388807129922e-05	0.999971067639711	103	195	cell-cell junction organization	BP	0.00345697678091828	1
GO:0045165	5.40844007815674e-05	0.999972345292394	85	158	cell fate commitment	BP	0.00352049706557078	1
GO:0031400	5.45481648255601e-05	0.999963188972337	224	503	negative regulation of protein modification process	BP	0.00353937678393619	1
GO:0045667	5.6919539301569e-05	0.99997699566717	50	87	regulation of osteoblast differentiation	BP	0.00368151966263545	1
GO:0001944	5.71356651950737e-05	0.999961835226445	219	465	vasculature development	BP	0.00368380393254567	1
GO:0046661	6.00375100651725e-05	0.99997257153141	63	115	male sex differentiation	BP	0.00385868842292689	1
GO:0001649	6.10295518139581e-05	0.999968424459178	84	162	osteoblast differentiation	BP	0.0039101134863446	1
GO:0016477	6.34015994057073e-05	0.999952518093787	400	910	cell migration	BP	0.00404935481596201	1
GO:0051091	6.40806356655048e-05	0.999965396979572	95	184	positive regulation of sequence-specific DNA binding transcription factor activity	BP	0.00407993397202811	1
GO:0030155	6.45481572135449e-05	0.999956267170017	225	488	regulation of cell adhesion	BP	0.00409689767934194	1
GO:0002520	6.68210485450915e-05	0.999953124189018	267	591	immune system development	BP	0.0042279877113593	1
GO:1902532	6.73576505796019e-05	0.999956328747615	182	390	negative regulation of intracellular signal transduction	BP	0.00424874542696226	1
GO:0000079	6.86614787571208e-05	0.99997408046704	43	74	regulation of cyclin-dependent protein serine/threonine kinase activity	BP	0.00431762027221475	1
GO:0072659	7.08572154011934e-05	0.999961601304082	95	184	protein localization to plasma membrane	BP	0.0044419843279505	1
GO:0030036	7.45246830346898e-05	0.999949461296737	224	481	actin cytoskeleton organization	BP	0.00465682778707768	1
GO:0006464	7.49700360342337e-05	0.999936717161276	1269	3165	cellular protein modification process	BP	0.00465682778707768	1
GO:0036211	7.49700360342337e-05	0.999936717161276	1269	3165	protein modification process	BP	0.00465682778707768	1
GO:0051338	7.54742808897922e-05	0.999944496158548	341	789	regulation of transferase activity	BP	0.00467389969254902	1
GO:0001655	7.70310554344929e-05	0.999954979821926	122	243	urogenital system development	BP	0.00475585067703745	1
05142	7.79767376482738e-05	0.999969800507307	46	77	NA	NA	0.00479969200255568	1
GO:0008584	7.88809560401308e-05	0.999965393841798	56	101	male gonad development	BP	0.00482618798306794	1
GO:0046546	7.88809560401308e-05	0.999965393841798	56	101	development of primary male sexual characteristics	BP	0.00482618798306794	1
GO:0072358	7.97838634955927e-05	0.999945984008563	221	472	cardiovascular system development	BP	0.00486681567323116	1
GO:0030947	8.28178942029444e-05	0.999993117162016	15	17	regulation of vascular endothelial growth factor receptor signaling pathway	BP	0.00503681127310684	1
GO:0007010	8.49491853643634e-05	0.99993558976446	425	970	cytoskeleton organization	BP	0.0051510556625403	1
GO:0031589	8.62172371254055e-05	0.999949560984732	125	246	cell-substrate adhesion	BP	0.00521243320235315	1
GO:0007044	8.79044662084792e-05	0.999966047651722	47	76	cell-substrate junction assembly	BP	0.00529871477672058	1
GO:0003002	9.09345387661927e-05	0.99994715717943	117	233	regionalization	BP	0.0054651926041959	1
GO:1901342	9.16690648272681e-05	0.999951559012824	85	165	regulation of vasculature development	BP	0.00549313390232576	1
GO:0019904	9.27202354646272e-05	0.999935758607863	238	526	protein domain specific binding	MF	0.00553983013887482	1
GO:0060317	9.41507337905262e-05	0.999989835006973	15	18	cardiac epithelial to mesenchymal transition	BP	0.00559962436588169	1
GO:0090184	9.42706958622469e-05	0.999982396574715	20	27	positive regulation of kidney development	BP	0.00559962436588169	1
GO:0010562	9.72510155010356e-05	0.999928395558003	333	760	positive regulation of phosphorus metabolic process	BP	0.00574316576758869	1
GO:0045937	9.72510155010356e-05	0.999928395558003	333	760	positive regulation of phosphate metabolic process	BP	0.00574316576758869	1
GO:0007045	0.000104805051115668	0.999962937485307	40	63	cell-substrate adherens junction assembly	BP	0.00615359686291244	1
GO:0048041	0.000104805051115668	0.999962937485307	40	63	focal adhesion assembly	BP	0.00615359686291244	1
GO:1904029	0.000106910323396561	0.999958345482717	43	75	regulation of cyclin-dependent protein kinase activity	BP	0.0062591693358665	1
GO:0005911	0.000109397267682071	0.999923069447537	252	557	cell-cell junction	CC	0.00638311886110171	1
GO:0031252	0.0001096540493465	0.999931085439792	154	313	cell leading edge	CC	0.00638311886110171	1
GO:0007249	0.000117186634325083	0.99993254457505	107	219	I-kappaB kinase/NF-kappaB signaling	BP	0.00680216663173572	1
GO:0016538	0.00011774594077507	0.999978567478459	18	25	cyclin-dependent protein serine/threonine kinase regulator activity	MF	0.00681008661951595	1
GO:0071901	0.000117991586173021	0.999946178470876	58	106	negative regulation of protein serine/threonine kinase activity	BP	0.00681008661951595	1
04210	0.000122390018907214	0.999951966351765	44	75	NA	NA	0.00704399504298187	1
GO:0030165	0.00012509054266196	0.999951266174368	45	74	PDZ domain binding	MF	0.00717914004561909	1
GO:0005730	0.000130563343403932	0.999903025996614	329	785	nucleolus	CC	0.00747218415312278	1
GO:0050767	0.000131734987686618	0.999907855218906	243	523	regulation of neurogenesis	BP	0.00751811943733095	1
GO:0051246	0.000133531282323298	0.999889997088571	815	2030	regulation of protein metabolic process	BP	0.00759934733534883	1
GO:0032350	0.00013519905267356	0.999985291535845	14	17	regulation of hormone metabolic process	BP	0.00767282868849891	1
GO:0032616	0.000137079089580514	0.999993637980244	11	12	interleukin-13 production	BP	0.00775791491975942	1
GO:0032495	0.000139663880414288	0.99998847306051	13	15	response to muramyl dipeptide	BP	0.00786076703486726	1
GO:0036294	0.000139668090047214	0.999932451486058	65	121	cellular response to decreased oxygen levels	BP	0.00786076703486726	1
GO:0001892	0.000143319948910206	0.999942908104121	45	76	embryonic placenta development	BP	0.00802377925378681	1
GO:0030684	0.0001433520981829	0.999945075836646	40	70	preribosome	CC	0.00802377925378681	1
GO:0051271	0.000151225106857223	0.999914066713691	99	198	negative regulation of cellular component movement	BP	0.0084412611701618	1
GO:0009755	0.000169808924286885	0.999906575047926	90	174	hormone-mediated signaling pathway	BP	0.00945269678530328	1
GO:0032268	0.000170363036517444	0.999859990344443	763	1898	regulation of cellular protein metabolic process	BP	0.00945770165124358	1
GO:0032879	0.00017222187180353	0.999858339477894	779	1903	regulation of localization	BP	0.00953491417425305	1
GO:0008270	0.000172796319654749	0.999867606604965	406	944	zinc ion binding	MF	0.00954079191502941	1
GO:0070160	0.000173330984067249	0.999920032491118	58	104	occluding junction	CC	0.00954444721455709	1
GO:0014065	0.000175521138027551	0.999916897583871	62	111	phosphatidylinositol 3-kinase signaling	BP	0.00963899640477986	1
GO:0032869	0.00018480584246994	0.999901155404453	82	157	cellular response to insulin stimulus	BP	0.010121597404523	1
GO:0001890	0.000187425381076073	0.999907048109243	67	125	placenta development	BP	0.0102312617022859	1
GO:0035270	0.000187812500081227	0.999921715504719	47	81	endocrine system development	BP	0.0102312617022859	1
GO:1902041	0.00018936848896622	0.999944980727078	27	42	regulation of extrinsic apoptotic signaling pathway via death domain receptors	BP	0.010288516251194	1
05219	0.000198481554987309	0.999947368760571	25	37	NA	NA	0.0107320117443751	1
GO:0003279	0.000198594767764574	0.999917154819633	49	81	cardiac septum development	BP	0.0107320117443751	1
GO:0006469	0.000199111634405311	0.999885867662432	99	199	negative regulation of protein kinase activity	BP	0.0107320117443751	1
GO:0051051	0.000205266374268224	0.999865908988893	158	345	negative regulation of transport	BP	0.0110345570167303	1
GO:0060284	0.000207850422072896	0.999849486920003	274	604	regulation of cell development	BP	0.0111440644718768	1
GO:0042476	0.000212877911757934	0.999907321219225	50	88	odontogenesis	BP	0.0113836602996225	1
GO:0032922	0.000217735693855174	0.999928926088483	32	50	circadian regulation of gene expression	BP	0.0116109576715548	1
GO:0045926	0.000218268223628422	0.999877143030044	91	183	negative regulation of growth	BP	0.0116109576715548	1
GO:1904019	0.000221495975092069	0.999916103905014	39	65	epithelial cell apoptotic process	BP	0.0117519765534526	1
GO:0043412	0.000224577137736839	0.999807414855861	1346	3389	macromolecule modification	BP	0.0118845054655854	1
GO:0030336	0.000234565949858213	0.999872446859029	82	161	negative regulation of cell migration	BP	0.0123435649646526	1
GO:0045786	0.000234703094581171	0.99984083635969	185	409	negative regulation of cell cycle	BP	0.0123435649646526	1
GO:0046634	0.000235069363222009	0.999926335766286	29	46	regulation of alpha-beta T cell activation	BP	0.0123435649646526	1
GO:1902042	0.000235823005594836	0.999955138266927	17	24	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	BP	0.0123513056966303	1
GO:0032147	0.000237320231131679	0.999856095322543	118	243	activation of protein kinase activity	BP	0.0123860652581845	1
GO:0033002	0.000237702538330722	0.999880586502609	66	126	muscle cell proliferation	BP	0.0123860652581845	1
GO:0048514	0.000242192915977566	0.999838132254807	177	376	blood vessel morphogenesis	BP	0.0125677584909223	1
GO:0019901	0.000242423141598728	0.999830764334491	217	475	protein kinase binding	MF	0.0125677584909223	1
GO:0032623	0.000245498722817748	0.999927205014864	27	42	interleukin-2 production	BP	0.0126723635607948	1
GO:0033673	0.000245684873196915	0.999855444945685	105	214	negative regulation of kinase activity	BP	0.0126723635607948	1
GO:0051336	0.000248891475438801	0.999805137440583	454	1074	regulation of hydrolase activity	BP	0.0128053407085609	1
00564	0.000250443953590574	0.999900077667083	41	71	NA	NA	0.0128527584646206	1
GO:0050673	0.000251465619662281	0.99984385444549	127	265	epithelial cell proliferation	BP	0.0128727651633148	1
